id;year;day;min;glo_avg;dir_avg;diff_avg;lw_avg;par_avg;lux_avg;tp_sfc;humid;press;rain;ws_10m;wd_10m
10;2019;105;592;22.930;-0.124;22.240;403.3;40.120;2.362;20.98;94.50;899.49;0;0.875;319.9
10;2019;105;593;24.430;-0.041;23.730;402.7;42.740;2.520;21.14;94.50;899.41;0;0.722;319.9
10;2019;105;594;25.850;-0.004;25.080;402.6;45.110;2.665;21.26;94.50;899.49;0;0.597;315.3
10;2019;105;595;26.940;-0.004;26.010;403.4;46.500;2.759;21.04;94.40;899.49;0;0.647;316.1
10;2019;105;596;27.520;-0.015;26.470;404.4;47.090;2.808;21.40;94.40;899.49;0;0.626;311.7
10;2019;105;597;28.460;-0.004;27.160;405.3;47.860;2.883;21.01;94.30;899.49;0;0.558;312.4
10;2019;105;598;29.850;0;28.320;406.3;49.110;2.986;21.24;94.30;899.57;0;0.404;301.5
10;2019;105;599;29.190;0;27.300;406.7;47.300;2.905;20.83;94.20;899.65;0;0.414;298.7
10;2019;105;600;28.370;0;26.140;406.2;45.700;2.824;20.78;94.20;899.65;0;0.339;296.1
10;2019;105;601;28.500;0;26.210;405.5;46.060;2.844;21.50;94.20;899.65;0;0.400;288.9
10;2019;105;602;28.740;0;26.380;405.1;46.610;2.872;21.26;94.20;899.57;0;0.324;281.9
10;2019;105;603;29.030;0.007;26.800;404.9;47.530;2.926;21.16;94.20;899.57;0;0.403;259.9
10;2019;105;604;29.440;0.034;27.210;404.8;48.390;2.959;20.94;94.20;899.65;0;0.506;257.4
10;2019;105;605;29.880;0.037;27.670;404.8;49.300;3.016;20.99;94.20;899.57;0;0.412;258.6
10;2019;105;606;31.100;0.015;28.920;404.4;51.340;3.141;20.94;94.20;899.65;0;0.333;251.9
10;2019;105;607;33.050;0.154;30.780;404.1;54.530;3.332;20.99;94.20;899.65;0;0.443;252.0
10;2019;105;608;35.300;0.262;32.900;403.9;58.130;3.553;20.91;94.10;899.65;0;0.487;241.9
10;2019;105;609;37.780;0.454;35.210;403.7;62.110;3.798;21.01;94.10;899.65;0;0.466;244.3
10;2019;105;610;40.970;0.956;38.100;403.4;67.340;4.124;21.27;94.10;899.65;0;0.493;250.8
10;2019;105;611;44.700;1.785;41.370;403.2;73.300;4.504;21.03;94.20;899.73;0;0.375;250.3
10;2019;105;612;48.300;3.761;44.470;403.1;79.000;4.869;21.37;94.10;899.73;0;0.189;264.1
10;2019;105;613;52.250;10.510;46.880;402.8;84.700;5.227;21.17;94.10;899.80;0;0.069;262.9
10;2019;105;614;52.990;4.054;49.370;402.9;86.700;5.333;21.34;94.10;899.73;0;0.012;262.7
10;2019;105;615;55.740;1.909;52.700;402.9;91.400;5.620;21.32;94.10;899.80;0;0;0
10;2019;105;616;59.110;1.151;56.270;402.9;96.900;5.946;20.93;94.10;899.80;0;0.017;261.2
10;2019;105;617;62.480;0.900;59.700;403.0;102.400;6.274;21.39;94.10;899.80;0;0.040;259.1
10;2019;105;618;66.080;0.982;63.090;403.0;108.100;6.622;21.42;94.20;899.88;0;0.058;258.6
10;2019;105;619;69.620;1.339;66.250;402.8;113.400;6.953;21.09;94.20;899.88;0;0.009;258.3
10;2019;105;620;71.700;1.350;68.040;402.8;116.300;7.140;21.47;94.10;899.88;0;0.006;230.8
10;2019;105;621;72.500;1.080;69.040;403.1;117.500;7.220;21.52;94.10;899.80;0;0.236;218.1
10;2019;105;622;72.900;0.900;69.530;403.4;117.700;7.240;21.52;94.10;899.80;0;0.367;204.0
10;2019;105;623;72.800;0.900;69.460;403.5;117.200;7.240;21.42;94.10;899.88;0;0.361;196.1
10;2019;105;624;73.000;0.900;69.630;403.6;117.200;7.260;21.45;94.10;899.88;0;0.317;189.5
10;2019;105;625;73.800;0.900;70.400;403.6;118.300;7.340;21.39;94.00;899.96;0;0.317;185.9
10;2019;105;626;75.500;0.900;72.100;403.4;121.100;7.530;21.45;94.10;899.96;0;0.284;173.8
10;2019;105;627;78.700;0.900;75.400;403.6;126.400;7.860;21.32;94.10;899.96;0;0.336;150.1
10;2019;105;628;83.500;0.900;80.200;403.7;134.500;8.350;21.32;94.10;899.96;0;0.289;162.4
10;2019;105;629;88.900;0.900;85.600;404.0;143.600;8.910;21.35;94.10;899.96;0;0.473;169.6
10;2019;105;630;93.900;0.900;90.500;404.0;152.100;9.430;21.76;94.00;900.04;0;0.482;170.7
10;2019;105;631;98.800;0.900;95.400;403.9;160.400;9.940;21.81;94.00;900.04;0;0.268;159.5
10;2019;105;632;104.200;0.900;100.700;403.7;169.300;10.510;21.53;93.90;900.04;0;0.131;161.1
10;2019;105;633;110.300;0.900;106.900;403.5;179.500;11.150;21.75;93.90;900.12;0;0.052;147.1
10;2019;105;634;117.200;0.900;113.800;403.3;190.700;11.870;21.62;93.90;900.04;0;0.382;136.7
10;2019;105;635;124.600;0.900;121.100;403.0;202.500;12.630;21.96;93.80;900.12;0;0.241;156.8
10;2019;105;636;131.000;0.915;127.500;402.9;212.600;13.280;21.57;93.70;900.12;0;0.244;140.4
10;2019;105;637;135.400;0.919;131.700;403.2;219.500;13.740;21.90;93.60;900.04;0;0.095;146.7
10;2019;105;638;147.300;0.994;143.800;403.2;238.500;14.960;21.65;93.50;900.12;0;0.062;158.5
10;2019;105;639;155.600;1.245;152.000;402.0;251.300;15.750;21.67;93.60;900.12;0;0;0
10;2019;105;640;160.600;1.346;156.700;401.5;259.100;16.250;21.83;93.60;900.12;0;0.009;159.1
10;2019;105;641;163.200;1.350;159.000;401.0;263.100;16.500;22.34;93.50;900.20;0;0;0
10;2019;105;642;163.000;1.354;158.500;401.0;263.000;16.480;21.99;93.40;900.12;0;0;0
10;2019;105;643;158.700;1.350;153.900;401.7;256.600;16.080;21.99;93.30;900.12;0;0.002;159.3
10;2019;105;644;159.900;1.350;155.000;403.0;258.100;16.230;22.09;93.20;900.12;0;0;0
10;2019;105;645;163.500;1.387;158.500;402.3;264.200;16.590;22.72;93.20;900.12;0;0.004;121.3
10;2019;105;646;164.800;1.350;159.500;400.6;266.300;16.710;22.75;93.00;900.20;0;0.153;130.7
10;2019;105;647;166.000;1.350;160.500;399.9;269.100;16.850;22.36;92.60;900.20;0;0.099;136.0
10;2019;105;648;169.100;1.350;163.400;399.6;274.400;17.180;22.62;92.40;900.20;0;0.002;135.6
10;2019;105;649;172.700;1.301;167.000;399.0;280.600;17.560;22.34;92.20;900.20;0;0.003;135.8
10;2019;105;650;175.500;1.354;169.600;399.0;285.100;17.820;22.49;92.00;900.20;0;0.006;136.8
10;2019;105;651;177.900;1.417;171.800;399.1;289.700;18.050;22.45;92.00;900.20;0;0.005;136.8
10;2019;105;652;181.500;1.372;175.400;399.6;296.100;18.370;22.72;91.90;900.20;0;0.072;155.2
10;2019;105;653;182.000;1.369;176.000;399.0;297.300;18.410;22.52;91.60;900.20;0;0.049;146.6
10;2019;105;654;179.400;1.575;173.100;398.7;293.300;18.100;22.49;91.40;900.20;0;0.030;145.5
10;2019;105;655;174.700;1.796;168.100;398.9;286.900;17.730;22.59;91.30;900.20;0;0;0
10;2019;105;656;176.000;1.714;169.300;399.6;290.200;17.950;22.63;91.10;900.20;0;0;0
10;2019;105;657;179.300;1.594;172.500;399.9;296.200;18.330;22.83;90.90;900.28;0;0.001;180.8
10;2019;105;658;180.400;1.740;173.500;399.9;298.600;18.470;22.98;90.90;900.28;0;0.072;190.5
10;2019;105;659;183.600;2.280;176.400;400.2;304.900;18.840;22.98;90.40;900.20;0;0.226;188.3
10;2019;105;660;188.700;2.242;181.200;400.2;314.800;19.370;22.85;90.50;900.36;0;0.123;194.1
10;2019;105;661;193.000;2.782;185.000;399.9;322.300;19.780;23.31;90.30;900.36;0;0.047;112.7
10;2019;105;662;193.800;4.286;184.700;399.7;324.900;19.860;23.52;90.30;900.36;0;0.048;104.0
10;2019;105;663;194.800;6.731;184.600;401.2;327.900;20.000;23.34;89.90;900.36;0;0.308;83.7
10;2019;105;664;194.800;2.865;186.300;402.3;328.400;19.950;23.34;89.50;900.36;0;0.214;82.6
10;2019;105;665;194.400;1.534;187.000;403.0;328.500;19.910;23.32;89.10;900.36;0;0.338;152.9
10;2019;105;666;192.600;1.350;185.300;403.9;326.400;19.720;22.85;89.00;900.36;0;0.495;136.3
10;2019;105;667;194.700;1.136;187.500;403.3;331.800;19.980;23.05;88.50;900.43;0;0.393;139.2
10;2019;105;668;204.600;0.900;197.600;402.4;350.200;21.000;23.00;88.10;900.36;0;0.635;148.9
10;2019;105;669;213.500;0.829;206.500;400.1;365.800;21.850;23.18;88.20;900.43;0;0.634;156.3
10;2019;105;670;217.000;0.821;210.000;398.5;373.100;22.260;23.26;87.70;900.43;0;0.972;140.0
10;2019;105;671;225.300;0.439;218.500;398.0;388.000;23.140;22.96;88.00;900.36;0;1.054;142.0
10;2019;105;672;231.100;0.382;224.200;397.1;397.600;23.690;22.85;87.50;900.36;0;1.074;137.9
10;2019;105;673;234.000;0.394;227.300;396.7;403.200;24.000;22.75;87.60;900.43;0;0.990;142.7
10;2019;105;674;236.400;0.454;229.700;396.8;407.500;24.240;22.83;87.80;900.51;0;0.675;146.5
10;2019;105;675;234.400;0.375;227.500;397.3;403.700;24.000;22.60;88.10;900.51;0;0.785;133.1
10;2019;105;676;224.900;0.435;217.600;398.2;388.200;23.040;23.14;88.00;900.51;0;0.854;126.6
10;2019;105;677;220.400;0.367;213.100;399.7;382.200;22.670;22.60;87.90;900.51;0;0.668;148.3
10;2019;105;678;229.800;0.514;222.900;399.4;399.000;23.690;23.05;88.00;900.51;0;0.428;150.5
10;2019;105;679;235.700;0.562;228.800;397.8;409.100;24.270;23.08;88.20;900.51;0;0.603;141.1
10;2019;105;680;236.600;0.735;229.700;397.7;410.900;24.340;23.14;88.20;900.51;0;0.614;174.1
10;2019;105;681;231.500;0.626;224.200;398.5;401.900;23.760;23.11;88.30;900.51;0;0.470;148.3
10;2019;105;682;224.500;1.170;216.700;399.6;390.500;23.090;23.26;88.10;900.51;0;0.881;159.3
10;2019;105;683;228.600;0.934;220.600;400.2;398.600;23.570;23.14;88.10;900.59;0;1.202;155.0
10;2019;105;684;234.300;1.429;226.000;399.9;408.600;24.150;23.14;86.90;900.59;0;0.994;151.9
10;2019;105;685;235.800;1.526;227.400;400.4;411.000;24.330;23.14;86.60;900.59;0;0.841;147.8
10;2019;105;686;236.200;1.185;228.300;400.6;412.700;24.390;22.78;86.70;900.59;0;0.777;172.0
10;2019;105;687;242.500;1.057;234.600;399.9;424.200;25.060;22.82;87.00;900.67;0;0.951;167.5
10;2019;105;688;247.000;1.500;239.100;399.1;431.800;25.490;22.80;86.90;900.67;0;0.775;153.5
10;2019;105;689;246.900;1.792;238.500;398.8;431.600;25.440;23.24;86.90;900.67;0;0.878;132.4
10;2019;105;690;245.400;1.642;237.000;399.3;429.500;25.300;22.63;86.60;900.59;0;0.784;132.3
10;2019;105;691;246.900;1.110;238.600;400.5;432.300;25.450;23.19;86.70;900.67;0;0.810;127.0
10;2019;105;692;249.000;1.144;240.500;401.4;436.400;25.680;22.70;86.60;900.59;0;1.007;135.7
10;2019;105;693;253.700;0.900;245.300;401.1;445.100;26.160;23.21;86.90;900.67;0;0.927;142.5
10;2019;105;694;256.100;0.892;247.800;400.1;449.700;26.400;23.09;86.70;900.67;0;0.890;141.6
10;2019;105;695;256.000;0.727;247.500;399.4;449.900;26.350;22.88;87.00;900.67;0;0.898;148.5
10;2019;105;696;253.700;0.810;245.300;399.4;446.900;26.130;23.34;87.00;900.67;0;0.460;172.2
10;2019;105;697;252.400;0.926;243.800;399.8;445.100;25.990;22.93;87.20;900.67;0;0.744;154.8
10;2019;105;698;251.700;1.192;242.900;400.4;444.900;25.930;23.50;87.20;900.67;0;0.737;152.7
10;2019;105;699;250.800;1.061;241.500;400.8;442.900;25.780;23.34;87.00;900.67;0;0.643;157.5
10;2019;105;700;247.300;1.582;237.800;401.2;438.000;25.510;22.98;87.10;900.75;0;0.896;127.7
10;2019;105;701;254.700;1.414;245.300;401.4;451.800;26.310;23.08;86.60;900.67;0;0.706;144.8
10;2019;105;702;258.500;1.631;249.100;401.3;457.800;26.630;22.98;86.10;900.74;0;0.591;147.8
10;2019;105;703;253.900;1.534;244.200;401.1;449.600;26.130;23.42;86.60;900.74;0;1.021;124.2
10;2019;105;704;258.300;1.327;248.900;401.4;458.300;26.660;23.11;86.40;900.74;0;0.917;129.3
10;2019;105;705;264.500;1.249;255.400;400.7;469.500;27.310;23.00;85.70;900.67;0;0.878;137.8
10;2019;105;706;268.400;0.986;259.700;400.4;476.400;27.710;23.27;85.80;900.75;0;0.771;149.2
10;2019;105;707;270.600;1.001;261.300;400.4;480.000;27.920;23.18;86.30;900.75;0;1.098;140.3
10;2019;105;708;271.900;0.907;262.200;401.0;482.400;28.070;23.13;85.60;900.75;0;0.870;158.7
10;2019;105;709;276.200;0.904;266.400;401.2;490.000;28.510;23.08;85.40;900.74;0;1.013;152.0
10;2019;105;710;277.300;0.900;267.100;401.0;491.600;28.610;23.52;84.90;900.82;0;1.034;153.3
10;2019;105;711;278.600;1.275;267.900;400.4;494.200;28.750;23.52;85.20;900.75;0;0.869;156.3
10;2019;105;712;280.300;2.392;268.700;400.3;497.700;28.940;23.31;85.00;900.82;0;0.908;136.3
10;2019;105;713;284.500;5.535;270.300;400.4;505.600;29.410;23.27;85.40;900.82;0;0.960;117.9
10;2019;105;714;286.200;6.007;271.600;400.2;508.300;29.560;23.49;85.30;900.82;0;0.859;142.0
10;2019;105;715;286.600;4.027;273.500;400.6;508.800;29.560;23.13;85.40;900.82;0;0.812;144.6
10;2019;105;716;289.300;4.395;276.000;401.2;514.900;29.910;23.72;85.60;900.83;0;0.883;137.0
10;2019;105;717;294.300;8.310;278.100;400.8;524.400;30.460;23.70;85.80;900.83;0;1.256;120.3
10;2019;105;718;293.600;4.219;279.900;401.0;522.600;30.310;23.60;84.40;900.83;0;0.970;136.4
10;2019;105;719;294.500;2.621;281.900;401.3;524.100;30.400;23.21;84.10;900.74;0;1.168;142.1
10;2019;105;720;295.900;2.464;283.500;401.6;527.100;30.580;23.19;84.00;900.82;0;1.138;132.0
10;2019;105;721;299.600;3.592;286.000;402.0;534.400;31.000;23.62;83.90;900.82;0;1.137;125.7
10;2019;105;722;302.100;4.500;287.400;402.3;538.900;31.260;23.09;84.30;900.82;0;0.681;115.3
10;2019;105;723;303.000;4.571;288.600;402.9;541.100;31.390;23.63;84.30;900.74;0;0.571;113.6
10;2019;105;724;307.700;5.610;292.700;402.7;550.200;31.930;23.37;84.50;900.90;0;0.902;118.4
10;2019;105;725;312.000;10.200;293.900;402.5;558.000;32.400;23.81;84.00;900.82;0;0.758;118.1
10;2019;105;726;310.000;5.707;294.800;402.9;553.200;32.120;23.37;83.30;900.82;0;0.768;129.4
10;2019;105;727;309.500;2.332;296.500;403.3;552.000;32.060;23.31;83.80;900.82;0;1.191;123.9
10;2019;105;728;312.200;1.845;299.500;403.3;556.700;32.360;23.73;84.00;900.82;0;1.325;138.4
10;2019;105;729;317.700;1.811;305.000;403.0;566.200;32.930;23.59;83.80;900.82;0;1.161;133.9
10;2019;105;730;325.500;1.789;312.800;403.0;579.600;33.720;23.82;83.60;900.82;0;1.143;135.4
10;2019;105;731;336.600;2.111;323.600;402.9;598.900;34.870;23.67;83.20;900.82;0;1.217;146.8
10;2019;105;732;351.400;3.679;337.000;403.0;624.900;36.400;23.82;82.70;900.82;0;0.761;148.8
10;2019;105;733;366.400;4.432;352.300;403.6;651.700;37.970;23.47;83.10;900.75;0;1.162;152.5
10;2019;105;734;395.800;19.850;370.400;403.2;708.000;41.330;23.31;83.20;900.83;0;1.379;135.5
10;2019;105;735;516.100;165.000;392.200;403.6;924.000;54.300;23.62;82.40;900.83;0;1.399;134.9
10;2019;105;736;543.400;163.600;417.200;403.7;974.000;57.310;23.73;82.90;900.82;0;0.948;119.8
10;2019;105;737;655.600;303.400;436.500;404.3;1173.000;69.200;23.57;82.50;900.75;0;0.742;128.0
10;2019;105;738;792.000;486.800;443.300;405.4;1367.000;80.600;23.90;82.50;900.82;0;0.960;110.9
10;2019;105;739;587.800;177.500;442.400;406.1;1019.000;59.600;24.28;83.20;900.82;0;0.760;100.3
10;2019;105;740;501.400;54.470;444.800;406.0;883.000;51.460;24.21;83.10;900.82;0;1.050;105.6
10;2019;105;741;532.800;95.800;450.800;405.0;952.000;55.640;24.60;81.90;900.82;0;0.593;151.8
10;2019;105;742;530.500;71.300;459.900;405.2;926.000;53.950;24.32;80.80;900.82;0;1.008;133.4
10;2019;105;743;512.000;27.860;472.000;404.7;898.000;52.270;24.26;79.20;900.82;0;0.946;139.6
10;2019;105;744;515.500;19.260;481.500;405.9;901.000;52.420;24.73;79.40;900.82;0;0.856;104.8
10;2019;105;745;524.700;37.930;476.700;405.6;924.000;53.800;24.49;80.20;900.82;0;1.031;107.5
10;2019;105;746;481.400;20.110;450.500;407.2;848.000;49.310;24.82;79.70;900.82;0;0.643;124.0
10;2019;105;747;447.000;2.010;431.400;408.0;789.000;45.830;24.44;80.10;900.90;0;1.412;102.0
10;2019;105;748;448.400;14.310;421.300;407.7;795.000;46.390;24.62;78.90;900.90;0;0.501;71.8
10;2019;105;749;443.900;9.280;420.100;408.4;782.000;45.640;24.64;77.80;900.82;0;0.657;91.8
10;2019;105;750;550.600;120.100;446.300;407.6;990.000;58.100;24.95;77.80;900.82;0;0.852;92.4
10;2019;105;751;560.500;111.300;455.800;406.6;978.000;57.220;24.67;77.40;900.89;0;1.034;102.9
10;2019;105;752;520.900;62.570;452.400;405.4;914.000;53.380;25.21;78.00;900.82;0;1.427;101.4
10;2019;105;753;488.600;22.840;446.400;401.9;851.000;49.590;25.29;78.20;900.82;0;1.154;83.0
10;2019;105;754;465.900;10.460;435.700;401.5;811.000;47.220;24.83;76.60;900.82;0;0.861;117.0
10;2019;105;755;448.400;7.170;423.200;402.6;783.000;45.550;25.39;77.00;900.82;0;0.739;135.6
10;2019;105;756;416.400;1.676;396.200;402.9;726.000;42.230;25.03;77.90;900.90;0;0.940;120.6
10;2019;105;757;410.300;1.462;390.800;404.9;718.000;41.920;25.24;77.70;900.82;0;0.833;114.3
10;2019;105;758;449.400;1.290;430.400;407.0;787.000;45.880;24.85;77.80;900.82;0;1.641;113.3
10;2019;105;759;497.300;21.200;461.800;404.5;872.000;50.920;25.00;77.10;900.89;0;1.394;120.7
10;2019;105;760;508.700;18.450;473.300;401.5;888.000;51.850;24.82;76.40;900.97;0;1.225;112.2
10;2019;105;761;593.400;100.500;491.400;399.9;1041.000;60.980;24.72;76.60;900.81;0;1.016;128.5
10;2019;105;762;637.100;148.000;499.600;400.2;1135.000;66.620;24.73;77.70;900.89;0;1.567;128.0
10;2019;105;763;684.700;217.700;489.600;400.7;1190.000;69.500;24.80;78.40;900.89;0;1.182;131.6
10;2019;105;764;524.900;36.040;470.100;400.8;910.000;52.970;25.05;76.50;900.89;0;1.301;123.2
10;2019;105;765;500.700;12.170;468.200;399.9;872.000;50.670;24.85;76.90;900.97;0;1.628;122.5
10;2019;105;766;514.500;21.730;475.600;401.3;899.000;52.270;25.11;76.30;900.89;0;1.547;135.7
10;2019;105;767;557.100;57.450;489.000;402.4;985.000;57.340;24.96;76.40;900.89;0;1.294;147.4
10;2019;105;768;637.200;134.300;509.100;403.9;1131.000;65.800;25.05;76.70;900.90;0;0.970;130.5
10;2019;105;769;585.900;51.060;520.500;405.0;1017.000;59.050;25.14;77.40;900.97;0;1.508;133.5
10;2019;105;770;594.600;55.640;531.700;405.4;1051.000;61.080;25.32;77.50;900.97;0;0.965;127.1
10;2019;105;771;633.700;96.200;534.300;406.8;1113.000;64.670;24.70;77.40;900.97;0;1.722;123.3
10;2019;105;772;569.700;42.060;514.800;407.7;1005.000;58.260;24.90;77.70;900.90;0;1.821;133.7
10;2019;105;773;491.500;8.340;467.900;409.3;855.000;49.310;25.31;75.70;900.90;0;1.347;131.7
10;2019;105;774;404.800;0.330;387.700;413.1;699.300;40.330;25.31;77.00;900.90;0;1.171;112.0
10;2019;105;775;337.000;-0.034;319.700;417.8;580.600;33.750;24.83;77.50;900.90;0;0.803;109.5
10;2019;105;776;331.900;0.979;315.000;421.4;576.600;33.720;24.93;77.00;900.90;0;1.486;101.8
10;2019;105;777;365.300;2.599;347.300;420.8;643.300;37.460;25.36;77.30;900.82;0;1.735;128.1
10;2019;105;778;383.500;2.242;366.400;419.1;678.200;39.370;25.28;77.40;900.90;0;1.682;142.2
10;2019;105;779;437.900;41.110;389.200;417.0;791.000;45.970;24.83;77.30;900.90;0;1.551;145.3
10;2019;105;780;442.600;68.630;364.000;416.9;764.000;44.280;24.70;76.20;900.90;0;1.157;121.0
10;2019;105;781;334.300;0.416;319.000;419.3;585.300;34.050;24.96;77.50;900.90;0;1.454;109.2
10;2019;105;782;339.600;2.629;322.000;421.5;597.700;34.860;25.00;77.70;900.98;0;1.354;124.1
10;2019;105;783;352.900;13.090;324.700;423.4;618.100;36.030;25.21;76.70;900.90;0;1.025;120.7
10;2019;105;784;320.400;0.139;305.200;423.3;557.900;32.470;25.41;78.10;900.90;0;1.676;113.0
10;2019;105;785;330.500;5.636;310.200;421.9;577.700;33.750;25.24;76.10;900.90;0;2.230;103.2
10;2019;105;786;366.300;2.959;347.800;420.0;640.000;37.390;25.26;75.20;900.89;0;1.825;98.6
10;2019;105;787;403.500;7.270;382.500;418.7;713.000;41.460;24.83;75.50;900.89;0;1.364;103.7
10;2019;105;788;411.400;3.139;395.000;416.3;726.000;41.910;25.42;75.50;900.82;0;1.479;102.8
10;2019;105;789;382.400;0.330;368.300;413.5;670.500;38.810;25.46;76.40;900.81;0;1.463;96.9
10;2019;105;790;381.900;1.166;367.900;413.9;673.100;39.010;25.51;74.00;900.89;0;1.191;85.5
10;2019;105;791;398.600;0.855;385.600;415.1;705.000;40.700;25.72;74.00;900.81;0;1.323;111.4
10;2019;105;792;399.000;2.336;383.200;414.5;706.000;40.830;25.80;75.10;900.89;0;1.681;104.7
10;2019;105;793;426.000;5.115;408.100;414.4;759.000;43.850;25.21;73.70;900.81;0;1.569;88.7
10;2019;105;794;425.700;1.031;411.800;414.5;754.000;43.430;25.49;73.90;900.81;0;1.168;113.0
10;2019;105;795;398.100;0.649;384.300;415.6;702.000;40.510;25.31;74.50;900.81;0;1.427;117.2
10;2019;105;796;376.900;1.849;362.000;417.8;666.300;38.590;25.31;74.00;900.81;0;1.074;122.0
10;2019;105;797;409.100;5.992;390.300;418.7;732.000;42.330;25.62;74.60;900.81;0;0.757;127.6
10;2019;105;798;452.500;4.781;436.100;416.9;810.000;46.620;25.50;74.80;900.81;0;0.972;112.3
10;2019;105;799;451.900;3.645;436.300;414.1;805.000;46.230;25.54;75.10;900.81;0;0.878;109.5
10;2019;105;800;421.000;4.211;404.300;414.2;749.000;43.110;25.47;73.10;900.81;0;1.721;115.5
10;2019;105;801;401.100;0.686;387.700;414.8;711.000;41.030;25.98;72.20;900.73;0;1.709;118.0
10;2019;105;802;380.500;0.870;366.900;416.1;671.700;38.940;26.03;72.80;900.73;0;1.602;110.3
10;2019;105;803;371.900;0.195;358.600;416.7;656.600;38.110;25.41;74.30;900.73;0;1.524;94.2
10;2019;105;804;369.500;-0.326;356.200;416.6;651.200;37.850;25.54;73.10;900.73;0;1.769;88.7
10;2019;105;805;380.600;-0.052;367.900;416.6;675.300;39.190;26.06;70.30;900.73;0;1.590;85.7
10;2019;105;806;414.600;2.265;401.300;415.6;743.000;42.830;25.93;70.20;900.73;0;1.509;92.2
10;2019;105;807;434.300;2.231;421.400;413.2;776.000;44.630;25.59;70.20;900.65;0;1.476;85.0
10;2019;105;808;429.800;1.234;418.100;411.6;767.000;44.050;25.50;70.80;900.73;0;1.236;81.1
10;2019;105;809;425.300;0.521;414.100;410.8;759.000;43.620;25.62;71.30;900.65;0;1.375;58.8
10;2019;105;810;420.900;0.056;410.000;410.5;751.000;43.150;25.60;70.30;900.73;0;1.227;60.3
10;2019;105;811;416.500;2.085;404.100;410.9;745.000;42.750;25.62;71.00;900.66;0;1.318;93.9
10;2019;105;812;415.500;7.020;399.300;411.6;746.000;42.830;25.70;71.50;900.66;0;1.216;113.7
10;2019;105;813;418.900;5.021;404.700;412.7;752.000;43.120;25.46;72.00;900.66;0;1.056;101.9
10;2019;105;814;422.000;1.796;411.100;413.1;756.000;43.370;26.03;72.60;900.66;0;0.962;109.9
10;2019;105;815;424.900;0.986;414.300;412.4;760.000;43.590;25.60;73.00;900.66;0;1.217;85.3
10;2019;105;816;417.900;1.091;405.300;413.3;744.000;42.740;25.75;71.10;900.66;0;1.344;72.3
10;2019;105;817;406.600;1.597;393.200;414.2;725.000;41.680;26.06;70.70;900.58;0;1.146;62.4
10;2019;105;818;411.600;4.515;395.300;414.8;737.000;42.410;26.11;70.30;900.66;0;1.014;66.4
10;2019;105;819;407.300;3.071;393.300;415.3;726.000;41.800;25.65;69.28;900.58;0;1.063;85.2
10;2019;105;820;393.900;1.901;380.900;414.8;698.700;40.310;25.82;71.10;900.58;0;1.352;86.1
10;2019;105;821;384.500;2.767;369.200;415.5;679.200;39.280;26.16;70.00;900.58;0;1.261;92.1
10;2019;105;822;381.900;1.177;369.900;417.3;676.500;39.170;26.24;68.69;900.58;0;1.460;87.2
10;2019;105;823;396.000;2.482;383.400;417.5;706.000;40.880;25.82;69.30;900.58;0;1.250;94.6
10;2019;105;824;428.900;4.252;414.800;417.7;767.000;44.220;26.19;68.31;900.50;0;1.072;100.4
10;2019;105;825;422.600;1.151;410.300;418.1;750.000;43.230;26.03;68.59;900.50;0;0.892;96.1
10;2019;105;826;394.600;0.919;380.700;418.2;694.300;40.120;26.18;68.49;900.50;0;0.836;81.8
10;2019;105;827;372.200;1.061;358.000;419.2;651.200;37.850;26.05;68.32;900.50;0;0.734;97.8
10;2019;105;828;380.800;9.690;358.900;419.6;674.800;39.260;26.00;69.11;900.49;0;1.413;108.1
10;2019;105;829;415.600;14.740;386.000;418.6;733.000;42.420;26.13;68.76;900.50;0;1.394;110.9
10;2019;105;830;422.000;2.149;407.300;418.1;747.000;43.090;25.92;68.54;900.50;0;1.068;117.7
10;2019;105;831;413.000;1.410;398.200;418.3;730.000;42.120;25.90;69.64;900.42;0;1.236;111.7
10;2019;105;832;420.200;3.926;403.700;418.4;749.000;43.260;25.96;68.72;900.42;0;1.325;108.3
10;2019;105;833;505.300;45.690;445.200;417.5;909.000;52.280;26.24;69.31;900.34;0;1.750;76.4
10;2019;105;834;529.800;44.380;466.000;416.2;951.000;54.540;26.44;67.27;900.34;0;1.920;82.8
10;2019;105;835;535.500;42.380;476.500;415.6;961.000;55.120;26.28;67.12;900.35;0;1.525;80.8
10;2019;105;836;541.800;37.920;487.400;415.1;967.000;55.450;26.18;66.80;900.34;0;1.034;84.7
10;2019;105;837;568.000;56.310;504.800;413.9;1033.000;59.220;26.61;67.53;900.34;0;0.497;75.7
10;2019;105;838;648.300;91.300;539.000;412.8;1145.000;65.740;26.33;67.40;900.26;0;1.612;78.8
10;2019;105;839;710.000;159.100;547.300;411.9;1275.000;73.100;26.59;67.78;900.34;0;1.271;56.2
10;2019;105;840;570.200;43.230;507.600;410.6;990.000;57.130;26.52;67.73;900.26;0;0.887;81.3
10;2019;105;841;516.100;36.030;462.000;406.9;903.000;52.270;26.57;68.12;900.26;0;0.977;51.6
10;2019;105;842;453.000;5.865;429.100;404.5;786.000;45.560;26.69;65.93;900.26;0;1.840;75.8
10;2019;105;843;461.100;31.020;417.300;404.8;821.000;47.560;26.54;64.36;900.18;0;1.738;86.6
10;2019;105;844;546.000;85.900;441.000;405.4;974.000;56.130;26.97;66.06;900.18;0;1.961;68.7
